Day,Month,Year,Description,Category,Value,Balance
16,11,2012,Starbucks Coffee,Eating Out,2,8349
16,11,2012,The West Cornwall Pasty Company,Eating Out,5,8344
16,11,2012,Scott's Restaurant,Eating Out,58,8286
17,11,2012,Scott's Restaurant,Eating Out,55,8231
17,11,2012,ATM Cash Withdrawal,General,10,8221
19,11,2012,South West Trains,Transport,25,8196
19,11,2012,Caffe Nero,Eating Out,2,8194
19,11,2012,Greggs,Eating Out,7,8187
19,11,2012,ATM Cash Withdrawal,General,20,8167
20,11,2012,VIRGIN MEDIA PYMTS,Bills,26,8141
20,11,2012,Wild Bean Cafe,Eating Out,1,8140
23,11,2012,Morrisons,Groceries,63,8077
23,11,2012,Costa Coffee,Eating Out,1,8076
24,11,2012,O2,Bills,25,8051
26,11,2012,South West Trains,Transport,16,8035
26,11,2012,Pret A Manger,Eating Out,7,8028
27,11,2012,Starbucks Coffee,Eating Out,2,8026
28,11,2012,Costa Coffee,Eating Out,2,8024
28,11,2012,Subway,Eating Out,6,8018
29,11,2012,Wild Bean Cafe,Eating Out,2,8016
29,11,2012,Greggs,Eating Out,5,8011
29,11,2012,Paying back Julie,,7,8004
30,11,2012,Sainsburys,Groceries,40,7964
30,11,2012,Starbucks Coffee,Eating Out,2,7962
30,11,2012,The West Cornwall Pasty Company,Eating Out,5,7957
1,12,2012,Rhino Sports salary,General,1600,9557
1,12,2012,Restaurant Gordon RamsayPortland Restaurant,Eating Out,57,9500
1,12,2012,ATM Cash Withdrawal,General,10,9490
2,12,2012,ATM Cash Withdrawal,General,20,9470
3,12,2012,South West Trains,Transport,19,9451
3,12,2012,Wild Bean Cafe,Eating Out,1,9450
4,12,2012,Wild Bean Cafe,Eating Out,1,9449
4,12,2012,The West Cornwall Pasty Company,Eating Out,6,9443
5,12,2012,McDonalds,Eating Out,8,9435
6,12,2012,Costa Coffee,Eating Out,1,9434
6,12,2012,Subway,Eating Out,6,9428
7,12,2012,Cubit and West rent,Rent,400,9028
7,12,2012,Sainsburys,Groceries,74,8954
7,12,2012,Caffe Nero,Eating Out,2,8952
7,12,2012,Subway,Eating Out,7,8945
8,12,2012,ATM Cash Withdrawal,General,20,8925
9,12,2012,ATM Cash Withdrawal,General,10,8915
10,12,2012,South West Trains,Transport,22,8893
10,12,2012,McDonalds,Eating Out,4,8889
11,12,2012,Costa Coffee,Eating Out,1,8888
11,12,2012,McDonalds,Eating Out,4,8884
12,12,2012,Starbucks Coffee,Eating Out,2,8882
13,12,2012,Starbucks Coffee,Eating Out,1,8881
13,12,2012,ATM Cash Withdrawal,General,10,8871
14,12,2012,Morrisons,Groceries,56,8815
14,12,2012,Starbucks Coffee,Eating Out,2,8813
14,12,2012,Chicken Cottage,Eating Out,8,8805
14,12,2012,ATM Cash Withdrawal,General,20,8785
15,12,2012,BRGAS-Electricity,Bills,29,8756
15,12,2012,BRGAS-Gas,Bills,25,8731
15,12,2012,Ministry of Sound ClubXOYO Club,Eating Out,15,8716
15,12,2012,Ministry of Sound ClubXOYO Club,Eating Out,9,8707
16,12,2012,LBS Council Tax,Bills,20,8687
16,12,2012,ATM Cash Withdrawal,General,10,8677
17,12,2012,South West Trains,Transport,24,8653
17,12,2012,Wild Bean Cafe,Eating Out,1,8652
17,12,2012,Chicken Cottage,Eating Out,7,8645
17,12,2012,Tool Shop,,1,8644
18,12,2012,Caffe Nero,Eating Out,2,8642
18,12,2012,McDonalds,Eating Out,8,8634
19,12,2012,Costa Coffee,Eating Out,2,8632
19,12,2012,Chicken Cottage,Eating Out,7,8625
19,12,2012,ATM Cash Withdrawal,General,10,8615
19,12,2012,Civic Shop,,3,8612
20,12,2012,VIRGIN MEDIA PYMTS,Bills,23,8589
20,12,2012,Costa Coffee,Eating Out,1,8588
20,12,2012,The West Cornwall Pasty Company,Eating Out,7,8581
20,12,2012,ATM Cash Withdrawal,General,10,8571
21,12,2012,Tescos,Groceries,59,8512
21,12,2012,Caffe Nero,Eating Out,2,8510
21,12,2012,Pret A Manger,Eating Out,7,8503
23,12,2012,Pizza Express,Eating Out,38,8465
24,12,2012,O2,Bills,24,8441
24,12,2012,South West Trains,Transport,24,8417
24,12,2012,Greggs,Eating Out,6,8411
25,12,2012,Costa Coffee,Eating Out,2,8409
26,12,2012,Caffe Nero,Eating Out,2,8407
26,12,2012,ATM Cash Withdrawal,General,10,8397
27,12,2012,McDonalds,Eating Out,7,8390
28,12,2012,ASDA,Groceries,59,8331
28,12,2012,Caffe Nero,Eating Out,2,8329
28,12,2012,Greggs,Eating Out,4,8325
28,12,2012,Heaven Club,Eating Out,15,8310
31,12,2012,South West Trains,Transport,25,8285
31,12,2012,Caffe Nero,Eating Out,2,8283
31,12,2012,Chicken Cottage,Eating Out,5,8278
31,12,2012,ATM Cash Withdrawal,General,10,8268
1,1,2013,Rhino Sports salary,General,1600,9868
1,1,2013,Wild Bean Cafe,Eating Out,2,9866
1,1,2013,Greggs,Eating Out,4,9862
2,1,2013,The West Cornwall Pasty Company,Eating Out,5,9857
2,1,2013,ATM Cash Withdrawal,General,10,9847
3,1,2013,Costa Coffee,Eating Out,1,9846
3,1,2013,The West Cornwall Pasty Company,Eating Out,4,9842
3,1,2013,ATM Cash Withdrawal,General,20,9822
4,1,2013,Tescos,Groceries,73,9749
5,1,2013,Ministry of Sound ClubXOYO Club,Eating Out,6,9743
5,1,2013,Ministry of Sound ClubXOYO Club,Eating Out,11,9732
5,1,2013,Ministry of Sound ClubXOYO Club,Eating Out,9,9723
5,1,2013,Ministry of Sound ClubXOYO Club,Eating Out,10,9713
5,1,2013,Ministry of Sound ClubXOYO Club,Eating Out,6,9707
5,1,2013,Ministry of Sound ClubXOYO Club,Eating Out,15,9692
7,1,2013,Cubit and West rent,Rent,400,9292
7,1,2013,South West Trains,Transport,21,9271
7,1,2013,Pret A Manger,Eating Out,5,9266
8,1,2013,Subway,Eating Out,7,9259
8,1,2013,ATM Cash Withdrawal,General,20,9239
9,1,2013,Costa Coffee,Eating Out,1,9238
9,1,2013,McDonalds,Eating Out,6,9232
10,1,2013,Starbucks Coffee,Eating Out,2,9230
11,1,2013,ASDA,Groceries,73,9157
11,1,2013,Caffe Nero,Eating Out,2,9155
11,1,2013,ATM Cash Withdrawal,General,20,9135
14,1,2013,South West Trains,Transport,22,9113
14,1,2013,Wild Bean Cafe,Eating Out,2,9111
14,1,2013,Subway,Eating Out,6,9105
15,1,2013,BRGAS-Electricity,Bills,43,9062
15,1,2013,BRGAS-Gas,Bills,37,9025
15,1,2013,Greggs,Eating Out,5,9020
15,1,2013,ATM Cash Withdrawal,General,10,9010
16,1,2013,LBS Council Tax,Bills,20,8990
16,1,2013,Starbucks Coffee,Eating Out,1,8989
16,1,2013,The West Cornwall Pasty Company,Eating Out,6,8983
16,1,2013,ATM Cash Withdrawal,General,10,8973
16,1,2013,Civic Shop,,9,8964
17,1,2013,Starbucks Coffee,Eating Out,2,8962
17,1,2013,The West Cornwall Pasty Company,Eating Out,8,8954
18,1,2013,Waitrose,Groceries,41,8913
18,1,2013,Costa Coffee,Eating Out,1,8912
18,1,2013,Pret A Manger,Eating Out,7,8905
18,1,2013,Cheam Service Station,,5,8900
19,1,2013,Dominos Pizza,Eating Out,46,8854
20,1,2013,VIRGIN MEDIA PYMTS,Bills,25,8829
21,1,2013,South West Trains,Transport,18,8811
21,1,2013,Chicken Cottage,Eating Out,5,8806
21,1,2013,ATM Cash Withdrawal,General,20,8786
21,1,2013,Red Shop,,8,8778
22,1,2013,Starbucks Coffee,Eating Out,2,8776
22,1,2013,Cheam Service Station,,7,8769
23,1,2013,Greggs,Eating Out,6,8763
24,1,2013,O2,Bills,23,8740
24,1,2013,Caffe Nero,Eating Out,2,8738
24,1,2013,McDonalds,Eating Out,8,8730
25,1,2013,Morrisons,Groceries,57,8673
25,1,2013,Caffe Nero,Eating Out,2,8671
25,1,2013,Scott's Restaurant,Eating Out,43,8628
28,1,2013,South West Trains,Transport,22,8606
28,1,2013,Caffe Nero,Eating Out,1,8605
29,1,2013,Subway,Eating Out,6,8599
30,1,2013,Starbucks Coffee,Eating Out,1,8598
30,1,2013,Chicken Cottage,Eating Out,8,8590
30,1,2013,ATM Cash Withdrawal,General,20,8570
30,1,2013,Paying back James,,4,8566
31,1,2013,Caffe Nero,Eating Out,2,8564
31,1,2013,The West Cornwall Pasty Company,Eating Out,4,8560
1,2,2013,Rhino Sports salary,General,1600,10160
1,2,2013,Morrisons,Groceries,63,10097
1,2,2013,Pret A Manger,Eating Out,4,10093
1,2,2013,Restaurant Gordon RamsayPortland Restaurant,Eating Out,30,10063
4,2,2013,South West Trains,Transport,23,10040
4,2,2013,Costa Coffee,Eating Out,1,10039
4,2,2013,McDonalds,Eating Out,7,10032
5,2,2013,Costa Coffee,Eating Out,1,10031
6,2,2013,Wild Bean Cafe,Eating Out,2,10029
7,2,2013,Cubit and West rent,Rent,400,9629
7,2,2013,Caffe Nero,Eating Out,2,9627
7,2,2013,Chicken Cottage,Eating Out,8,9619
8,2,2013,ASDA,Groceries,54,9565
8,2,2013,Caffe Nero,Eating Out,1,9564
8,2,2013,Greggs,Eating Out,6,9558
9,2,2013,Dominos Pizza,Eating Out,41,9517
11,2,2013,South West Trains,Transport,23,9494
11,2,2013,Caffe Nero,Eating Out,1,9493
11,2,2013,Subway,Eating Out,6,9487
12,2,2013,Starbucks Coffee,Eating Out,2,9485
12,2,2013,The West Cornwall Pasty Company,Eating Out,8,9477
13,2,2013,Caffe Nero,Eating Out,2,9475
13,2,2013,Pret A Manger,Eating Out,4,9471
13,2,2013,ATM Cash Withdrawal,General,20,9451
14,2,2013,Costa Coffee,Eating Out,2,9449
14,2,2013,McDonalds,Eating Out,8,9441
14,2,2013,ATM Cash Withdrawal,General,20,9421
15,2,2013,BRGAS-Electricity,Bills,25,9396
15,2,2013,BRGAS-Gas,Bills,25,9371
15,2,2013,Morrisons,Groceries,36,9335
15,2,2013,Anglo restaurant,Eating Out,24,9311
16,2,2013,LBS Council Tax,Bills,20,9291
16,2,2013,Fabric Club,Eating Out,8,9283
16,2,2013,Fabric Club,Eating Out,7,9276
16,2,2013,Fabric Club,Eating Out,9,9267
16,2,2013,Fabric Club,Eating Out,16,9251
16,2,2013,Fabric Club,Eating Out,5,9246
16,2,2013,Fabric Club,Eating Out,12,9234
16,2,2013,Restaurant Gordon RamsayPortland Restaurant,Eating Out,47,9187
17,2,2013,Anglo restaurant,Eating Out,35,9152
18,2,2013,South West Trains,Transport,23,9129
18,2,2013,Costa Coffee,Eating Out,1,9128
18,2,2013,Greggs,Eating Out,5,9123
18,2,2013,Paying back James,,9,9114
19,2,2013,Costa Coffee,Eating Out,2,9112
20,2,2013,VIRGIN MEDIA PYMTS,Bills,20,9092
20,2,2013,Costa Coffee,Eating Out,1,9091
20,2,2013,Pret A Manger,Eating Out,6,9085
20,2,2013,Civic Shop,,4,9081
21,2,2013,Chicken Cottage,Eating Out,4,9077
21,2,2013,ATM Cash Withdrawal,General,10,9067
22,2,2013,Morrisons,Groceries,68,8999
22,2,2013,Costa Coffee,Eating Out,1,8998
24,2,2013,O2,Bills,22,8976
24,2,2013,Scott's Restaurant,Eating Out,28,8948
25,2,2013,South West Trains,Transport,24,8924
26,2,2013,Wild Bean Cafe,Eating Out,2,8922
26,2,2013,ATM Cash Withdrawal,General,20,8902
26,2,2013,Paying back James,,5,8897
27,2,2013,Wild Bean Cafe,Eating Out,2,8895
27,2,2013,Subway,Eating Out,6,8889
27,2,2013,ATM Cash Withdrawal,General,20,8869
28,2,2013,Costa Coffee,Eating Out,2,8867
28,2,2013,The West Cornwall Pasty Company,Eating Out,8,8859
1,3,2013,Rhino Sports salary,General,1600,10459
1,3,2013,Morrisons,Groceries,46,10413
1,3,2013,Costa Coffee,Eating Out,1,10412
1,3,2013,Subway,Eating Out,6,10406
1,3,2013,Heaven Club,Eating Out,11,10395
1,3,2013,Heaven Club,Eating Out,16,10379
1,3,2013,Heaven Club,Eating Out,7,10372
1,3,2013,Heaven Club,Eating Out,5,10367
1,3,2013,Scott's Restaurant,Eating Out,31,10336
3,3,2013,Restaurant Gordon RamsayPortland Restaurant,Eating Out,25,10311
3,3,2013,ATM Cash Withdrawal,General,20,10291
4,3,2013,South West Trains,Transport,24,10267
4,3,2013,Caffe Nero,Eating Out,1,10266
4,3,2013,The West Cornwall Pasty Company,Eating Out,5,10261
5,3,2013,Subway,Eating Out,6,10255
5,3,2013,ATM Cash Withdrawal,General,10,10245
6,3,2013,Caffe Nero,Eating Out,1,10244
7,3,2013,Cubit and West rent,Rent,400,9844
7,3,2013,Pret A Manger,Eating Out,4,9840
8,3,2013,Morrisons,Groceries,50,9790
8,3,2013,The Grand Pub,Eating Out,16,9774
8,3,2013,The Grand Pub,Eating Out,7,9767
9,3,2013,ATM Cash Withdrawal,General,20,9747
10,3,2013,ATM Cash Withdrawal,General,10,9737
11,3,2013,South West Trains,Transport,21,9716
11,3,2013,Starbucks Coffee,Eating Out,2,9714
12,3,2013,Caffe Nero,Eating Out,1,9713
12,3,2013,Chicken Cottage,Eating Out,6,9707
13,3,2013,Wild Bean Cafe,Eating Out,1,9706
14,3,2013,Caffe Nero,Eating Out,2,9704
14,3,2013,Paying back James,,5,9699
15,3,2013,BRGAS-Electricity,Bills,14,9685
15,3,2013,BRGAS-Gas,Bills,22,9663
15,3,2013,Sainsburys,Groceries,49,9614
15,3,2013,Subway,Eating Out,5,9609
16,3,2013,LBS Council Tax,Bills,20,9589
18,3,2013,South West Trains,Transport,23,9566
18,3,2013,Starbucks Coffee,Eating Out,2,9564
19,3,2013,Costa Coffee,Eating Out,1,9563
19,3,2013,McDonalds,Eating Out,6,9557
19,3,2013,Paying back Julie,,9,9548
20,3,2013,VIRGIN MEDIA PYMTS,Bills,23,9525
20,3,2013,McDonalds,Eating Out,5,9520
22,3,2013,Sainsburys,Groceries,56,9464
22,3,2013,Costa Coffee,Eating Out,2,9462
22,3,2013,ATM Cash Withdrawal,General,20,9442
23,3,2013,Dominos Pizza,Eating Out,41,9401
24,3,2013,O2,Bills,21,9380
25,3,2013,South West Trains,Transport,16,9364
25,3,2013,Wild Bean Cafe,Eating Out,1,9363
25,3,2013,Greggs,Eating Out,4,9359
25,3,2013,ATM Cash Withdrawal,General,10,9349
26,3,2013,Costa Coffee,Eating Out,2,9347
27,3,2013,Caffe Nero,Eating Out,2,9345
27,3,2013,Greggs,Eating Out,4,9341
27,3,2013,Cheam Service Station,,2,9339
28,3,2013,Costa Coffee,Eating Out,2,9337
28,3,2013,McDonalds,Eating Out,8,9329
29,3,2013,Sainsburys,Groceries,62,9267
29,3,2013,Subway,Eating Out,8,9259
1,4,2013,Rhino Sports salary,General,1600,10859
1,4,2013,South West Trains,Transport,21,10838
1,4,2013,Wild Bean Cafe,Eating Out,1,10837
1,4,2013,Greggs,Eating Out,7,10830
2,4,2013,Starbucks Coffee,Eating Out,2,10828
2,4,2013,Greggs,Eating Out,7,10821
3,4,2013,Costa Coffee,Eating Out,2,10819
3,4,2013,McDonalds,Eating Out,6,10813
4,4,2013,Wild Bean Cafe,Eating Out,1,10812
4,4,2013,ATM Cash Withdrawal,General,20,10792
5,4,2013,ASDA,Groceries,46,10746
5,4,2013,Caffe Nero,Eating Out,2,10744
5,4,2013,Pret A Manger,Eating Out,4,10740
6,4,2013,Ministry of Sound ClubXOYO Club,Eating Out,9,10731
6,4,2013,Ministry of Sound ClubXOYO Club,Eating Out,16,10715
6,4,2013,Ministry of Sound ClubXOYO Club,Eating Out,9,10706
7,4,2013,Cubit and West rent,Rent,400,10306
7,4,2013,Pizza Express,Eating Out,51,10255
7,4,2013,ATM Cash Withdrawal,General,20,10235
8,4,2013,South West Trains,Transport,16,10219
8,4,2013,McDonalds,Eating Out,6,10213
9,4,2013,Caffe Nero,Eating Out,2,10211
9,4,2013,ATM Cash Withdrawal,General,20,10191
10,4,2013,Starbucks Coffee,Eating Out,2,10189
10,4,2013,McDonalds,Eating Out,7,10182
10,4,2013,ATM Cash Withdrawal,General,20,10162
12,4,2013,Morrisons,Groceries,39,10123
12,4,2013,Starbucks Coffee,Eating Out,1,10122
12,4,2013,Subway,Eating Out,8,10114
12,4,2013,Scott's Restaurant,Eating Out,46,10068
13,4,2013,Fabric Club,Eating Out,11,10057
13,4,2013,Fabric Club,Eating Out,14,10043
13,4,2013,Tool Tec,,5,10038
14,4,2013,Dominos Pizza,Eating Out,39,9999
15,4,2013,BRGAS-Electricity,Bills,16,9983
15,4,2013,BRGAS-Gas,Bills,29,9954
15,4,2013,South West Trains,Transport,19,9935
15,4,2013,Costa Coffee,Eating Out,2,9933
15,4,2013,Greggs,Eating Out,7,9926
16,4,2013,LBS Council Tax,Bills,20,9906
16,4,2013,Caffe Nero,Eating Out,2,9904
16,4,2013,Paying back Julie,,6,9898
17,4,2013,Starbucks Coffee,Eating Out,1,9897
17,4,2013,McDonalds,Eating Out,5,9892
18,4,2013,Wild Bean Cafe,Eating Out,2,9890
19,4,2013,Waitrose,Groceries,49,9841
19,4,2013,Costa Coffee,Eating Out,2,9839
20,4,2013,VIRGIN MEDIA PYMTS,Bills,25,9814
22,4,2013,South West Trains,Transport,20,9794
22,4,2013,Wild Bean Cafe,Eating Out,1,9793
22,4,2013,McDonalds,Eating Out,5,9788
23,4,2013,Wild Bean Cafe,Eating Out,2,9786
23,4,2013,The West Cornwall Pasty Company,Eating Out,4,9782
24,4,2013,O2,Bills,23,9759
24,4,2013,Starbucks Coffee,Eating Out,1,9758
25,4,2013,Wild Bean Cafe,Eating Out,2,9756
25,4,2013,Chicken Cottage,Eating Out,8,9748
26,4,2013,Waitrose,Groceries,55,9693
26,4,2013,The West Cornwall Pasty Company,Eating Out,6,9687
28,4,2013,Pizza Express,Eating Out,55,9632
29,4,2013,South West Trains,Transport,25,9607
29,4,2013,Costa Coffee,Eating Out,2,9605
29,4,2013,McDonalds,Eating Out,5,9600
30,4,2013,Starbucks Coffee,Eating Out,1,9599
30,4,2013,Chicken Cottage,Eating Out,7,9592
1,5,2013,Rhino Sports salary,General,1600,11192
1,5,2013,Starbucks Coffee,Eating Out,1,11191
1,5,2013,McDonalds,Eating Out,6,11185
2,5,2013,Costa Coffee,Eating Out,1,11184
3,5,2013,Morrisons,Groceries,42,11142
3,5,2013,Caffe Nero,Eating Out,1,11141
3,5,2013,The West Cornwall Pasty Company,Eating Out,4,11137
4,5,2013,Restaurant Gordon RamsayPortland Restaurant,Eating Out,26,11111
4,5,2013,ATM Cash Withdrawal,General,20,11091
6,5,2013,South West Trains,Transport,16,11075
6,5,2013,Caffe Nero,Eating Out,1,11074
6,5,2013,McDonalds,Eating Out,6,11068
6,5,2013,ATM Cash Withdrawal,General,20,11048
6,5,2013,Cheam Service Station,,3,11045
7,5,2013,Cubit and West rent,Rent,400,10645
7,5,2013,Wild Bean Cafe,Eating Out,2,10643
7,5,2013,Greggs,Eating Out,8,10635
8,5,2013,Costa Coffee,Eating Out,2,10633
8,5,2013,ATM Cash Withdrawal,General,20,10613
9,5,2013,Caffe Nero,Eating Out,1,10612
10,5,2013,Sainsburys,Groceries,49,10563
10,5,2013,Caffe Nero,Eating Out,1,10562
10,5,2013,Chicken Cottage,Eating Out,6,10556
10,5,2013,Paying back Julie,,3,10553
12,5,2013,Anglo restaurant,Eating Out,36,10517
12,5,2013,Red Shop,,8,10509
13,5,2013,South West Trains,Transport,19,10490
13,5,2013,Costa Coffee,Eating Out,1,10489
13,5,2013,Subway,Eating Out,7,10482
14,5,2013,Wild Bean Cafe,Eating Out,1,10481
14,5,2013,Subway,Eating Out,6,10475
15,5,2013,BRGAS-Electricity,Bills,18,10457
15,5,2013,BRGAS-Gas,Bills,15,10442
15,5,2013,Caffe Nero,Eating Out,2,10440
15,5,2013,Chicken Cottage,Eating Out,8,10432
16,5,2013,LBS Council Tax,Bills,20,10412
16,5,2013,Wild Bean Cafe,Eating Out,2,10410
16,5,2013,Paying back James,,1,10409
17,5,2013,Morrisons,Groceries,38,10371
17,5,2013,Pret A Manger,Eating Out,6,10365
17,5,2013,Ministry of Sound ClubXOYO Club,Eating Out,15,10350
17,5,2013,Ministry of Sound ClubXOYO Club,Eating Out,8,10342
17,5,2013,Anglo restaurant,Eating Out,27,10315
17,5,2013,ATM Cash Withdrawal,General,20,10295
19,5,2013,Anglo restaurant,Eating Out,39,10256
20,5,2013,VIRGIN MEDIA PYMTS,Bills,15,10241
20,5,2013,South West Trains,Transport,19,10222
20,5,2013,Caffe Nero,Eating Out,2,10220
20,5,2013,Paying back Julie,,9,10211
21,5,2013,Caffe Nero,Eating Out,2,10209
21,5,2013,Tool Tec,,7,10202
22,5,2013,Costa Coffee,Eating Out,1,10201
22,5,2013,Greggs,Eating Out,6,10195
22,5,2013,ATM Cash Withdrawal,General,20,10175
23,5,2013,Wild Bean Cafe,Eating Out,2,10173
23,5,2013,Chicken Cottage,Eating Out,6,10167
23,5,2013,ATM Cash Withdrawal,General,20,10147
23,5,2013,Cheam Service Station,,3,10144
24,5,2013,O2,Bills,21,10123
24,5,2013,ASDA,Groceries,54,10069
24,5,2013,Subway,Eating Out,5,10064
25,5,2013,Scott's Restaurant,Eating Out,57,10007
27,5,2013,South West Trains,Transport,20,9987
27,5,2013,Wild Bean Cafe,Eating Out,1,9986
27,5,2013,Chicken Cottage,Eating Out,7,9979
27,5,2013,ATM Cash Withdrawal,General,20,9959
27,5,2013,Paying back James,,8,9951
28,5,2013,Costa Coffee,Eating Out,2,9949
28,5,2013,The West Cornwall Pasty Company,Eating Out,5,9944
28,5,2013,ATM Cash Withdrawal,General,20,9924
29,5,2013,Wild Bean Cafe,Eating Out,2,9922
29,5,2013,ATM Cash Withdrawal,General,10,9912
29,5,2013,Red Shop,,9,9903
30,5,2013,Greggs,Eating Out,7,9896
30,5,2013,ATM Cash Withdrawal,General,20,9876
31,5,2013,Morrisons,Groceries,43,9833
31,5,2013,Starbucks Coffee,Eating Out,2,9831
31,5,2013,The West Cornwall Pasty Company,Eating Out,5,9826
31,5,2013,Anglo restaurant,Eating Out,25,9801
1,6,2013,Rhino Sports salary,General,1600,11401
1,6,2013,Scott's Restaurant,Eating Out,28,11373
3,6,2013,South West Trains,Transport,19,11354
3,6,2013,Costa Coffee,Eating Out,2,11352
3,6,2013,Subway,Eating Out,7,11345
4,6,2013,Costa Coffee,Eating Out,1,11344
4,6,2013,Civic Shop,,6,11338
5,6,2013,Starbucks Coffee,Eating Out,1,11337
5,6,2013,McDonalds,Eating Out,5,11332
6,6,2013,Wild Bean Cafe,Eating Out,2,11330
6,6,2013,Chicken Cottage,Eating Out,8,11322
7,6,2013,Cubit and West rent,Rent,400,10922
7,6,2013,Tescos,Groceries,36,10886
7,6,2013,Starbucks Coffee,Eating Out,2,10884
7,6,2013,Chicken Cottage,Eating Out,7,10877
7,6,2013,ATM Cash Withdrawal,General,20,10857
8,6,2013,Restaurant Gordon RamsayPortland Restaurant,Eating Out,43,10814
10,6,2013,South West Trains,Transport,19,10795
10,6,2013,Costa Coffee,Eating Out,1,10794
10,6,2013,The West Cornwall Pasty Company,Eating Out,6,10788
11,6,2013,Paying back Julie,,6,10782
12,6,2013,Caffe Nero,Eating Out,2,10780
13,6,2013,Wild Bean Cafe,Eating Out,1,10779
13,6,2013,Greggs,Eating Out,6,10773
14,6,2013,ASDA,Groceries,47,10726
14,6,2013,Starbucks Coffee,Eating Out,2,10724
14,6,2013,Chicken Cottage,Eating Out,5,10719
14,6,2013,The Grand Pub,Eating Out,12,10707
14,6,2013,Pizza Express,Eating Out,39,10668
15,6,2013,BRGAS-Electricity,Bills,29,10639
15,6,2013,BRGAS-Gas,Bills,16,10623
15,6,2013,Restaurant Gordon RamsayPortland Restaurant,Eating Out,48,10575
15,6,2013,ATM Cash Withdrawal,General,10,10565
16,6,2013,LBS Council Tax,Bills,20,10545
17,6,2013,South West Trains,Transport,23,10522
17,6,2013,Pret A Manger,Eating Out,8,10514
18,6,2013,Wild Bean Cafe,Eating Out,1,10513
19,6,2013,Subway,Eating Out,5,10508
20,6,2013,VIRGIN MEDIA PYMTS,Bills,25,10483
20,6,2013,Wild Bean Cafe,Eating Out,1,10482
21,6,2013,ASDA,Groceries,36,10446
21,6,2013,Starbucks Coffee,Eating Out,1,10445
22,6,2013,The Grand Pub,Eating Out,15,10430
22,6,2013,The Grand Pub,Eating Out,8,10422
22,6,2013,Pizza Express,Eating Out,52,10370
23,6,2013,Scott's Restaurant,Eating Out,44,10326
24,6,2013,O2,Bills,24,10302
24,6,2013,South West Trains,Transport,16,10286
24,6,2013,Starbucks Coffee,Eating Out,1,10285
25,6,2013,Caffe Nero,Eating Out,1,10284
25,6,2013,Subway,Eating Out,4,10280
25,6,2013,ATM Cash Withdrawal,General,20,10260
26,6,2013,Starbucks Coffee,Eating Out,2,10258
26,6,2013,McDonalds,Eating Out,6,10252
27,6,2013,Wild Bean Cafe,Eating Out,1,10251
27,6,2013,Pret A Manger,Eating Out,6,10245
28,6,2013,Tescos,Groceries,49,10196
28,6,2013,Caffe Nero,Eating Out,2,10194
28,6,2013,Chicken Cottage,Eating Out,5,10189
28,6,2013,Fabric Club,Eating Out,6,10183
28,6,2013,Fabric Club,Eating Out,5,10178
28,6,2013,Fabric Club,Eating Out,6,10172
28,6,2013,Fabric Club,Eating Out,12,10160
28,6,2013,Fabric Club,Eating Out,16,10144
28,6,2013,Fabric Club,Eating Out,11,10133
28,6,2013,Restaurant Gordon RamsayPortland Restaurant,Eating Out,50,10083
29,6,2013,Anglo restaurant,Eating Out,48,10035
29,6,2013,ATM Cash Withdrawal,General,20,10015
30,6,2013,Anglo restaurant,Eating Out,36,9979
1,7,2013,Rhino Sports salary,General,1600,11579
1,7,2013,South West Trains,Transport,21,11558
1,7,2013,Caffe Nero,Eating Out,1,11557
1,7,2013,Pret A Manger,Eating Out,7,11550
2,7,2013,Wild Bean Cafe,Eating Out,1,11549
2,7,2013,Greggs,Eating Out,6,11543
3,7,2013,Wild Bean Cafe,Eating Out,2,11541
3,7,2013,Greggs,Eating Out,8,11533
4,7,2013,Caffe Nero,Eating Out,2,11531
4,7,2013,Greggs,Eating Out,8,11523
4,7,2013,ATM Cash Withdrawal,General,20,11503
4,7,2013,Paying back James,,7,11496
5,7,2013,Waitrose,Groceries,66,11430
5,7,2013,Caffe Nero,Eating Out,2,11428
5,7,2013,Chicken Cottage,Eating Out,7,11421
5,7,2013,Pizza Express,Eating Out,36,11385
5,7,2013,Cheam Service Station,,5,11380
